League;Date;Get;Pay;Value;Confidence
Delve;2018-10-05;Orb of Alchemy;Chaos Orb;0.56288;High
Delve;2018-10-06;Orb of Alchemy;Chaos Orb;0.56602;High
Delve;2018-10-07;Orb of Alchemy;Chaos Orb;0.5693;High
Delve;2018-10-08;Orb of Alchemy;Chaos Orb;0.56863;High
Delve;2018-10-09;Orb of Alchemy;Chaos Orb;0.56818;High
Delve;2018-10-10;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-11;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-12;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-13;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-14;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-15;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-16;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-17;Orb of Alchemy;Chaos Orb;0.58824;High
Delve;2018-10-18;Orb of Alchemy;Chaos Orb;0.625;High
Delve;2018-10-19;Orb of Alchemy;Chaos Orb;0.625;High
Delve;2018-10-20;Orb of Alchemy;Chaos Orb;0.625;High
Delve;2018-10-21;Orb of Alchemy;Chaos Orb;0.63889;High
Delve;2018-10-22;Orb of Alchemy;Chaos Orb;0.63889;High
Delve;2018-10-23;Orb of Alchemy;Chaos Orb;0.64516;High
Delve;2018-10-24;Orb of Alchemy;Chaos Orb;0.64444;High
Delve;2018-10-25;Orb of Alchemy;Chaos Orb;0.64292;High
Delve;2018-10-26;Orb of Alchemy;Chaos Orb;0.64516;High
Delve;2018-10-27;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-10-28;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-10-29;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-10-30;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-10-31;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-01;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-02;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-03;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-04;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-05;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-06;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-07;Orb of Alchemy;Chaos Orb;0.68285;High
Delve;2018-11-08;Orb of Alchemy;Chaos Orb;0.68966;High
Delve;2018-11-09;Orb of Alchemy;Chaos Orb;0.69514;High
Delve;2018-11-10;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-11;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-12;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-13;Orb of Alchemy;Chaos Orb;0.68027;High
Delve;2018-11-14;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-15;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-16;Orb of Alchemy;Chaos Orb;0.66667;High
Delve;2018-11-17;Orb of Alchemy;Chaos Orb;0.66513;High
Delve;2018-11-18;Orb of Alchemy;Chaos Orb;0.65789;High
Delve;2018-11-19;Orb of Alchemy;Chaos Orb;0.64516;High
Delve;2018-11-20;Orb of Alchemy;Chaos Orb;0.6023;High
Delve;2018-11-21;Orb of Alchemy;Chaos Orb;0.6;High
Delve;2018-11-22;Orb of Alchemy;Chaos Orb;0.58669;High
Delve;2018-11-23;Orb of Alchemy;Chaos Orb;0.57143;High
Delve;2018-11-24;Orb of Alchemy;Chaos Orb;0.57143;High
Delve;2018-11-25;Orb of Alchemy;Chaos Orb;0.57143;High
Delve;2018-11-26;Orb of Alchemy;Chaos Orb;0.57143;High
Delve;2018-11-27;Orb of Alchemy;Chaos Orb;0.55556;High
Delve;2018-11-28;Orb of Alchemy;Chaos Orb;0.55556;High
Delve;2018-11-29;Orb of Alchemy;Chaos Orb;0.55556;High
Delve;2018-11-30;Orb of Alchemy;Chaos Orb;0.55;High
Delve;2018-12-01;Orb of Alchemy;Chaos Orb;0.54545;High
Delve;2018-12-02;Orb of Alchemy;Chaos Orb;0.54545;High
Delve;2018-12-03;Orb of Alchemy;Chaos Orb;0.53483;High
Delve;2018-08-31;Portal Scroll;Chaos Orb;0.10782;Low
Delve;2018-09-01;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-02;Portal Scroll;Chaos Orb;0.02796;High
Delve;2018-09-03;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-04;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-05;Portal Scroll;Chaos Orb;0.03023;High
Delve;2018-09-06;Portal Scroll;Chaos Orb;0.03248;High
Delve;2018-09-07;Portal Scroll;Chaos Orb;0.03333;High
Delve;2018-09-08;Portal Scroll;Chaos Orb;0.03333;High
Delve;2018-09-09;Portal Scroll;Chaos Orb;0.03333;High
Delve;2018-09-10;Portal Scroll;Chaos Orb;0.03332;High
Delve;2018-09-11;Portal Scroll;Chaos Orb;0.03332;High
Delve;2018-09-12;Portal Scroll;Chaos Orb;0.0268;High
Delve;2018-09-13;Portal Scroll;Chaos Orb;0.03028;High
Delve;2018-09-14;Portal Scroll;Chaos Orb;0.02727;High
Delve;2018-09-15;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-16;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-17;Portal Scroll;Chaos Orb;0.02439;High
Delve;2018-09-18;Portal Scroll;Chaos Orb;0.02398;High
Delve;2018-09-19;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-20;Portal Scroll;Chaos Orb;0.026;High
Delve;2018-09-21;Portal Scroll;Chaos Orb;0.02604;High
Delve;2018-09-22;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-23;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-09-24;Portal Scroll;Chaos Orb;0.02383;High
Delve;2018-09-25;Portal Scroll;Chaos Orb;0.02348;High
Delve;2018-09-26;Portal Scroll;Chaos Orb;0.02293;High
Delve;2018-09-27;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-09-28;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-09-29;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-09-30;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-01;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-02;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-03;Portal Scroll;Chaos Orb;0.02204;High
Delve;2018-10-04;Portal Scroll;Chaos Orb;0.02201;High
Delve;2018-10-05;Portal Scroll;Chaos Orb;0.02174;High
Delve;2018-10-06;Portal Scroll;Chaos Orb;0.02217;High
Delve;2018-10-07;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-08;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-09;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-10;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-11;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-12;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-10-13;Portal Scroll;Chaos Orb;0.02188;High
Delve;2018-10-14;Portal Scroll;Chaos Orb;0.02174;High
Delve;2018-10-15;Portal Scroll;Chaos Orb;0.0212;High
Delve;2018-10-16;Portal Scroll;Chaos Orb;0.02104;High
Delve;2018-10-17;Portal Scroll;Chaos Orb;0.02083;High
Delve;2018-10-18;Portal Scroll;Chaos Orb;0.0207;High
Delve;2018-10-19;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-20;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-21;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-22;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-23;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-24;Portal Scroll;Chaos Orb;0.02083;High
Delve;2018-10-25;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-10-26;Portal Scroll;Chaos Orb;0.02064;High
Delve;2018-10-27;Portal Scroll;Chaos Orb;0.02083;High
Delve;2018-10-28;Portal Scroll;Chaos Orb;0.0211;High
Delve;2018-10-29;Portal Scroll;Chaos Orb;0.02083;High
Delve;2018-10-30;Portal Scroll;Chaos Orb;0.0215;High
Delve;2018-10-31;Portal Scroll;Chaos Orb;0.02003;High
Delve;2018-11-01;Portal Scroll;Chaos Orb;0.02125;High
Delve;2018-11-02;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-11-03;Portal Scroll;Chaos Orb;0.0226;High
Delve;2018-11-04;Portal Scroll;Chaos Orb;0.02344;High
Delve;2018-11-05;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-11-06;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-11-07;Portal Scroll;Chaos Orb;0.02488;High
Delve;2018-11-08;Portal Scroll;Chaos Orb;0.025;High
Delve;2018-11-09;Portal Scroll;Chaos Orb;0.02395;High
Delve;2018-11-10;Portal Scroll;Chaos Orb;0.02489;High
Delve;2018-11-11;Portal Scroll;Chaos Orb;0.02268;High
Delve;2018-11-12;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-11-13;Portal Scroll;Chaos Orb;0.02222;High
Delve;2018-11-14;Portal Scroll;Chaos Orb;0.02166;High
Delve;2018-11-15;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-16;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-17;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-18;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-19;Portal Scroll;Chaos Orb;0.02058;High
Delve;2018-11-20;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-21;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-22;Portal Scroll;Chaos Orb;0.02001;High
Delve;2018-11-23;Portal Scroll;Chaos Orb;0.02059;High
Delve;2018-11-24;Portal Scroll;Chaos Orb;0.02249;High
Delve;2018-11-25;Portal Scroll;Chaos Orb;0.02273;High
Delve;2018-11-26;Portal Scroll;Chaos Orb;0.0222;High
Delve;2018-11-27;Portal Scroll;Chaos Orb;0.02073;High
Delve;2018-11-28;Portal Scroll;Chaos Orb;0.02;High
Delve;2018-11-29;Portal Scroll;Chaos Orb;0.02233;High
Delve;2018-11-30;Portal Scroll;Chaos Orb;0.02241;High
Delve;2018-12-01;Portal Scroll;Chaos Orb;0.02241;High
Delve;2018-12-02;Portal Scroll;Chaos Orb;0.02255;High
Delve;2018-12-03;Portal Scroll;Chaos Orb;0.02262;High
Delve;2018-08-31;Chaos Orb;Orb of Fusing;4.53219;Medium
Delve;2018-09-01;Chaos Orb;Orb of Fusing;4.5933;High
Delve;2018-09-02;Chaos Orb;Orb of Fusing;3.58796;High
Delve;2018-09-03;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-09-04;Chaos Orb;Orb of Fusing;2.50014;High
Delve;2018-09-05;Chaos Orb;Orb of Fusing;2.34179;High
Delve;2018-09-06;Chaos Orb;Orb of Fusing;2.15;High
Delve;2018-09-07;Chaos Orb;Orb of Fusing;2.13853;High
Delve;2018-09-08;Chaos Orb;Orb of Fusing;2.1;High
Delve;2018-09-09;Chaos Orb;Orb of Fusing;2.15;High
Delve;2018-09-10;Chaos Orb;Orb of Fusing;2.14923;High
Delve;2018-09-11;Chaos Orb;Orb of Fusing;2.08;High
Delve;2018-09-12;Chaos Orb;Orb of Fusing;2;High
Delve;2018-09-13;Chaos Orb;Orb of Fusing;2;High
Delve;2018-09-14;Chaos Orb;Orb of Fusing;2.04357;High
Delve;2018-09-15;Chaos Orb;Orb of Fusing;2.1;High
Delve;2018-09-16;Chaos Orb;Orb of Fusing;2.1998;High
Delve;2018-09-17;Chaos Orb;Orb of Fusing;2.22555;High
Delve;2018-09-18;Chaos Orb;Orb of Fusing;2.22008;High
Delve;2018-09-19;Chaos Orb;Orb of Fusing;2.3;High
Delve;2018-09-20;Chaos Orb;Orb of Fusing;2.30213;High
Delve;2018-09-21;Chaos Orb;Orb of Fusing;2.39;High
Delve;2018-09-22;Chaos Orb;Orb of Fusing;2.39283;High
Delve;2018-09-23;Chaos Orb;Orb of Fusing;2.45;High
Delve;2018-09-24;Chaos Orb;Orb of Fusing;2.48;High
Delve;2018-09-25;Chaos Orb;Orb of Fusing;2.5;High
Delve;2018-09-26;Chaos Orb;Orb of Fusing;2.53122;High
Delve;2018-09-27;Chaos Orb;Orb of Fusing;2.56;High
Delve;2018-09-28;Chaos Orb;Orb of Fusing;2.56;High
Delve;2018-09-29;Chaos Orb;Orb of Fusing;2.55;High
Delve;2018-09-30;Chaos Orb;Orb of Fusing;2.55;High
Delve;2018-10-01;Chaos Orb;Orb of Fusing;2.55;High
Delve;2018-10-02;Chaos Orb;Orb of Fusing;2.55;High
Delve;2018-10-03;Chaos Orb;Orb of Fusing;2.55;High
Delve;2018-10-04;Chaos Orb;Orb of Fusing;2.59903;High
Delve;2018-10-05;Chaos Orb;Orb of Fusing;2.6;High
Delve;2018-10-06;Chaos Orb;Orb of Fusing;2.6;High
Delve;2018-10-07;Chaos Orb;Orb of Fusing;2.64;High
Delve;2018-10-08;Chaos Orb;Orb of Fusing;2.64792;High
Delve;2018-10-09;Chaos Orb;Orb of Fusing;2.65;High
Delve;2018-10-10;Chaos Orb;Orb of Fusing;2.75;High
Delve;2018-10-11;Chaos Orb;Orb of Fusing;2.8;High
Delve;2018-10-12;Chaos Orb;Orb of Fusing;2.87833;High
Delve;2018-10-13;Chaos Orb;Orb of Fusing;2.9;High
Delve;2018-10-14;Chaos Orb;Orb of Fusing;2.9848;High
Delve;2018-10-15;Chaos Orb;Orb of Fusing;3.02902;High
Delve;2018-10-16;Chaos Orb;Orb of Fusing;3.02746;High
Delve;2018-10-17;Chaos Orb;Orb of Fusing;3.0608;High
Delve;2018-10-18;Chaos Orb;Orb of Fusing;3.08781;High
Delve;2018-10-19;Chaos Orb;Orb of Fusing;3;High
Delve;2018-10-20;Chaos Orb;Orb of Fusing;3.04986;High
Delve;2018-10-21;Chaos Orb;Orb of Fusing;3.05;High
Delve;2018-10-22;Chaos Orb;Orb of Fusing;3.05;High
Delve;2018-10-23;Chaos Orb;Orb of Fusing;3.05;High
Delve;2018-10-24;Chaos Orb;Orb of Fusing;3.1;High
Delve;2018-10-25;Chaos Orb;Orb of Fusing;3.1499;High
Delve;2018-10-26;Chaos Orb;Orb of Fusing;3.13015;High
Delve;2018-10-27;Chaos Orb;Orb of Fusing;3.1;High
Delve;2018-10-28;Chaos Orb;Orb of Fusing;3.1;High
Delve;2018-10-29;Chaos Orb;Orb of Fusing;3.13333;High
Delve;2018-10-30;Chaos Orb;Orb of Fusing;3.13333;High
Delve;2018-10-31;Chaos Orb;Orb of Fusing;3.13333;High
Delve;2018-11-01;Chaos Orb;Orb of Fusing;3.13256;High
Delve;2018-11-02;Chaos Orb;Orb of Fusing;3.14;High
Delve;2018-11-03;Chaos Orb;Orb of Fusing;3.14;High
Delve;2018-11-04;Chaos Orb;Orb of Fusing;3.1;High
Delve;2018-11-05;Chaos Orb;Orb of Fusing;3;High
Delve;2018-11-06;Chaos Orb;Orb of Fusing;2.97467;High
Delve;2018-11-07;Chaos Orb;Orb of Fusing;2.9;High
Delve;2018-11-08;Chaos Orb;Orb of Fusing;2.85;High
Delve;2018-11-09;Chaos Orb;Orb of Fusing;2.76;High
Delve;2018-11-10;Chaos Orb;Orb of Fusing;2.74899;High
Delve;2018-11-11;Chaos Orb;Orb of Fusing;2.75;High
Delve;2018-11-12;Chaos Orb;Orb of Fusing;2.75;High
Delve;2018-11-13;Chaos Orb;Orb of Fusing;2.72114;High
Delve;2018-11-14;Chaos Orb;Orb of Fusing;2.75;High
Delve;2018-11-15;Chaos Orb;Orb of Fusing;2.75;High
Delve;2018-11-16;Chaos Orb;Orb of Fusing;2.73466;High
Delve;2018-11-17;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-18;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-19;Chaos Orb;Orb of Fusing;2.7065;High
Delve;2018-11-20;Chaos Orb;Orb of Fusing;2.71139;High
Delve;2018-11-21;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-22;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-23;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-24;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-25;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-26;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-27;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-28;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-29;Chaos Orb;Orb of Fusing;2.7;High
Delve;2018-11-30;Chaos Orb;Orb of Fusing;2.69422;High
Delve;2018-12-01;Chaos Orb;Orb of Fusing;2.67956;High
Delve;2018-12-02;Chaos Orb;Orb of Fusing;2.68;High
Delve;2018-12-03;Chaos Orb;Orb of Fusing;2.63658;High
Delve;2018-08-31;Scroll of Wisdom;Chaos Orb;1;Low
Delve;2018-09-01;Scroll of Wisdom;Chaos Orb;0.01211;High
Delve;2018-09-02;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-03;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-04;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-05;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-06;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-07;Scroll of Wisdom;Chaos Orb;0.00833;High
Delve;2018-09-08;Scroll of Wisdom;Chaos Orb;0.00831;High
Delve;2018-09-09;Scroll of Wisdom;Chaos Orb;0.008;High
Delve;2018-09-10;Scroll of Wisdom;Chaos Orb;0.00781;High
Delve;2018-09-11;Scroll of Wisdom;Chaos Orb;0.00781;High
Delve;2018-09-12;Scroll of Wisdom;Chaos Orb;0.00769;High
Delve;2018-09-13;Scroll of Wisdom;Chaos Orb;0.00778;High
Delve;2018-09-14;Scroll of Wisdom;Chaos Orb;0.00759;High
Delve;2018-09-15;Scroll of Wisdom;Chaos Orb;0.00741;High
Delve;2018-09-16;Scroll of Wisdom;Chaos Orb;0.00735;High
Delve;2018-09-17;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-18;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-19;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-20;Scroll of Wisdom;Chaos Orb;0.00752;High
Delve;2018-09-21;Scroll of Wisdom;Chaos Orb;0.00752;High
Delve;2018-09-22;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-23;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-24;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-09-25;Scroll of Wisdom;Chaos Orb;0.00693;High
Delve;2018-09-26;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-09-27;Scroll of Wisdom;Chaos Orb;0.00704;High
Delve;2018-09-28;Scroll of Wisdom;Chaos Orb;0.00714;High
Delve;2018-09-29;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-09-30;Scroll of Wisdom;Chaos Orb;0.0067;High
Delve;2018-10-01;Scroll of Wisdom;Chaos Orb;0.00689;High
Delve;2018-10-02;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-10-03;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-10-04;Scroll of Wisdom;Chaos Orb;0.00694;High
Delve;2018-10-05;Scroll of Wisdom;Chaos Orb;0.0067;High
Delve;2018-10-06;Scroll of Wisdom;Chaos Orb;0.0069;High
Delve;2018-10-07;Scroll of Wisdom;Chaos Orb;0.00691;High
Delve;2018-10-08;Scroll of Wisdom;Chaos Orb;0.00659;High
Delve;2018-10-09;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-10-10;Scroll of Wisdom;Chaos Orb;0.00652;High
Delve;2018-10-11;Scroll of Wisdom;Chaos Orb;0.00678;High
Delve;2018-10-12;Scroll of Wisdom;Chaos Orb;0.00623;High
Delve;2018-10-13;Scroll of Wisdom;Chaos Orb;0.00606;High
Delve;2018-10-14;Scroll of Wisdom;Chaos Orb;0.0062;High
Delve;2018-10-15;Scroll of Wisdom;Chaos Orb;0.00663;High
Delve;2018-10-16;Scroll of Wisdom;Chaos Orb;0.00621;High
Delve;2018-10-17;Scroll of Wisdom;Chaos Orb;0.00667;High
Delve;2018-10-18;Scroll of Wisdom;Chaos Orb;0.00667;High
Delve;2018-10-19;Scroll of Wisdom;Chaos Orb;0.00685;High
Delve;2018-10-20;Scroll of Wisdom;Chaos Orb;0.00668;High
Delve;2018-10-21;Scroll of Wisdom;Chaos Orb;0.00667;High
Delve;2018-10-22;Scroll of Wisdom;Chaos Orb;0.00622;High
Delve;2018-10-23;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-10-24;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-10-25;Scroll of Wisdom;Chaos Orb;0.00609;High
Delve;2018-10-26;Scroll of Wisdom;Chaos Orb;0.00628;High
Delve;2018-10-27;Scroll of Wisdom;Chaos Orb;0.00662;High
Delve;2018-10-28;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-10-29;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-10-30;Scroll of Wisdom;Chaos Orb;0.00619;High
Delve;2018-10-31;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-01;Scroll of Wisdom;Chaos Orb;0.00622;High
Delve;2018-11-02;Scroll of Wisdom;Chaos Orb;0.00623;High
Delve;2018-11-03;Scroll of Wisdom;Chaos Orb;0.00617;High
Delve;2018-11-04;Scroll of Wisdom;Chaos Orb;0.00559;High
Delve;2018-11-05;Scroll of Wisdom;Chaos Orb;0.00612;High
Delve;2018-11-06;Scroll of Wisdom;Chaos Orb;0.00609;High
Delve;2018-11-07;Scroll of Wisdom;Chaos Orb;0.00617;High
Delve;2018-11-08;Scroll of Wisdom;Chaos Orb;0.00587;High
Delve;2018-11-09;Scroll of Wisdom;Chaos Orb;0.00597;High
Delve;2018-11-10;Scroll of Wisdom;Chaos Orb;0.00595;High
Delve;2018-11-11;Scroll of Wisdom;Chaos Orb;0.00617;High
Delve;2018-11-12;Scroll of Wisdom;Chaos Orb;0.00617;High
Delve;2018-11-13;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-14;Scroll of Wisdom;Chaos Orb;0.0068;High
Delve;2018-11-15;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-16;Scroll of Wisdom;Chaos Orb;0.0063;High
Delve;2018-11-17;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-18;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-19;Scroll of Wisdom;Chaos Orb;0.00617;High
Delve;2018-11-20;Scroll of Wisdom;Chaos Orb;0.00566;High
Delve;2018-11-21;Scroll of Wisdom;Chaos Orb;0.00556;High
Delve;2018-11-22;Scroll of Wisdom;Chaos Orb;0.00552;High
Delve;2018-11-23;Scroll of Wisdom;Chaos Orb;0.00556;High
Delve;2018-11-24;Scroll of Wisdom;Chaos Orb;0.00556;High
Delve;2018-11-25;Scroll of Wisdom;Chaos Orb;0.00625;High
Delve;2018-11-26;Scroll of Wisdom;Chaos Orb;0.00644;High
Delve;2018-11-27;Scroll of Wisdom;Chaos Orb;0.00635;High
Delve;2018-11-28;Scroll of Wisdom;Chaos Orb;0.00644;High
Delve;2018-11-29;Scroll of Wisdom;Chaos Orb;0.00645;High
Delve;2018-11-30;Scroll of Wisdom;Chaos Orb;0.00645;High
Delve;2018-12-01;Scroll of Wisdom;Chaos Orb;0.00675;High
Delve;2018-12-02;Scroll of Wisdom;Chaos Orb;0.00676;High
Delve;2018-12-03;Scroll of Wisdom;Chaos Orb;0.00687;High
Delve;2018-08-31;Chaos Orb;Orb of Alchemy;4.824;Medium
Delve;2018-09-01;Chaos Orb;Orb of Alchemy;4.5;High
Delve;2018-09-02;Chaos Orb;Orb of Alchemy;3.4;High
Delve;2018-09-03;Chaos Orb;Orb of Alchemy;2.40018;High
Delve;2018-09-04;Chaos Orb;Orb of Alchemy;2.2;High
Delve;2018-09-05;Chaos Orb;Orb of Alchemy;2.05;High
Delve;2018-09-06;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-07;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-08;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-09;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-10;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-11;Chaos Orb;Orb of Alchemy;1.94763;High
Delve;2018-09-12;Chaos Orb;Orb of Alchemy;1.99652;High
Delve;2018-09-13;Chaos Orb;Orb of Alchemy;1.93341;High
Delve;2018-09-14;Chaos Orb;Orb of Alchemy;1.95;High
Delve;2018-09-15;Chaos Orb;Orb of Alchemy;1.9508;High
Delve;2018-09-16;Chaos Orb;Orb of Alchemy;1.95029;High
Delve;2018-09-17;Chaos Orb;Orb of Alchemy;1.85;High
Delve;2018-09-18;Chaos Orb;Orb of Alchemy;1.84788;High
Delve;2018-09-19;Chaos Orb;Orb of Alchemy;1.8422;High
Delve;2018-09-20;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-21;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-22;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-23;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-09-24;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-25;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-26;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-27;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-28;Chaos Orb;Orb of Alchemy;1.9;High
Delve;2018-09-29;Chaos Orb;Orb of Alchemy;1.8889;High
Delve;2018-09-30;Chaos Orb;Orb of Alchemy;1.85;High
Delve;2018-10-01;Chaos Orb;Orb of Alchemy;1.85;High
Delve;2018-10-02;Chaos Orb;Orb of Alchemy;1.85;High
Delve;2018-10-03;Chaos Orb;Orb of Alchemy;1.85;High
Delve;2018-10-04;Chaos Orb;Orb of Alchemy;1.8259;High
Delve;2018-10-05;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-06;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-07;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-08;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-09;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-10;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-11;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-12;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-13;Chaos Orb;Orb of Alchemy;1.78;High
Delve;2018-10-14;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-15;Chaos Orb;Orb of Alchemy;1.8;High
Delve;2018-10-16;Chaos Orb;Orb of Alchemy;1.77904;High
Delve;2018-10-17;Chaos Orb;Orb of Alchemy;1.75;High
Delve;2018-10-18;Chaos Orb;Orb of Alchemy;1.725;High
Delve;2018-10-19;Chaos Orb;Orb of Alchemy;1.7;High
Delve;2018-10-20;Chaos Orb;Orb of Alchemy;1.65;High
Delve;2018-10-21;Chaos Orb;Orb of Alchemy;1.6;High
